#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:MSA_cytB" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:MSA_cytB" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:MSA_cytB" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MSA_cytB" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:MSA_cytB" name="distribution" x="@birthRate.t:MSA_cytB">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="parameter.hyperGamma-beta-YuleBirthRatePrior.t:MSA_cytB" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:MSA_cytB" name="distribution">
#            <parameter id="gammaShape.s:MSA_cytB" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@MSA_cytB" id="treeLikelihood.MSA_cytB" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MSA_cytB">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MSA_cytB" shape="@gammaShape.s:MSA_cytB" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MSA_cytB" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:MSA_cytB" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TIM2uf.s:MSA_cytB" spec="substmodels.nucleotide.TIM2uf">
#                    <parameter dimension="4" id="TIM2ufrates.s:MSA_cytB" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0 1.0 1.0</parameter>
#                    <frequencies id="TIM2ufFreqs.s:MSA_cytB" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TIM2uffreqParameter.s:MSA_cytB" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MSA_cytB" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MSA_cytB" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	TIM2uffreqParameter.1	TIM2uffreqParameter.2	TIM2uffreqParameter.3	TIM2uffreqParameter.4	RateAC-Standard_TIM2uf	RateAG-Standard_TIM2uf	RateAT-Standard_TIM2uf	RateCG-Standard_TIM2uf	RateCT-Standard_TIM2uf	RateGT-Standard_TIM2uf
2088000	-8384.210333478899	-8370.110684002899	-14.099649476000359	-8370.110684002899	0.9646618566210282	-6.500797310426854	1.5533984617867922	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0259389620339237	0.45870358756746155	0.14823066574409088	3.7601925313429754	0.14823066574409088
2089000	-8386.150128144345	-8372.353137177299	-13.796990967046812	-8372.353137177299	0.9126387736045336	-6.574086430623656	1.066741076801044	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0259389620339237	0.45870358756746155	0.14823066574409088	3.7601925313429754	0.14823066574409088
2090000	-8387.892155964837	-8374.742847309553	-13.14930865528327	-8374.742847309553	0.7991149835967548	-5.539816260285326	1.5700058462441693	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0259389620339237	0.45870358756746155	0.14823066574409088	3.7601925313429754	0.14823066574409088
2091000	-8386.961889667871	-8371.288737981482	-15.673151686389565	-8371.288737981482	1.0033586441699889	-9.090197588185198	0.5624359932538022	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0671351663834805	0.45870358756746155	0.14823066574409088	3.7189963269934183	0.14823066574409088
2092000	-8386.313316036534	-8373.658497201057	-12.654818835477057	-8373.658497201057	0.7532158604264244	-5.51328353821393	0.983380682474899	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0671351663834805	0.45870358756746155	0.14823066574409088	3.7189963269934183	0.14823066574409088
2093000	-8382.888718660632	-8369.79614409139	-13.092574569242604	-8369.79614409139	0.8141745877268542	-5.91240983910426	1.0221112732700646	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0671351663834805	0.45870358756746155	0.14823066574409088	3.7189963269934183	0.14823066574409088
2094000	-8389.652771267569	-8375.706465376008	-13.94630589156118	-8375.706465376008	0.8523811106693124	-7.07191347889087	0.752812968243301	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0671351663834805	0.45870358756746155	0.14823066574409088	3.7189963269934183	0.14823066574409088
2095000	-8387.624814680477	-8374.418675784873	-13.206138895603916	-8374.418675784873	0.8905096494681235	-5.877767120718385	1.1853787373041325	0.24320748475625603	0.3517376213721881	0.2772230569066237	0.10423779164871472	0.26680153007247354	0.45870358756746155	1.0671351663834805	0.45870358756746155	0.14823066574409088	3.7189963269934183	0.14823066574409088
2096000	-8391.278938390613	-8378.362756357275	-12.916182033337106	-8378.362756357275	0.795794400306858	-5.301588709181736	1.5780301771421275	0.24320748475625603	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.45870358756746155	0.8268914316948892	0.45870358756746155	0.2683525330883865	3.7189963269934183	0.2683525330883865
2097000	-8383.596223421664	-8369.759900141455	-13.836323280210088	-8369.759900141455	0.8641970059446361	-6.030437584499044	1.9104302310073755	0.24320748475625603	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.45870358756746155	0.9384684002350863	0.45870358756746155	0.2683525330883865	3.607419358453221	0.2683525330883865
2098000	-8387.144396936143	-8372.409528945285	-14.734867990856523	-8372.409528945285	1.0375575754528343	-7.1917174082042905	1.4692792140617283	0.24320748475625603	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.45870358756746155	0.9384684002350863	0.45870358756746155	0.2683525330883865	3.607419358453221	0.2683525330883865
2099000	-8384.591954004234	-8372.286314780426	-12.305639223808685	-8372.286314780426	0.7928346950150806	-4.706121008937202	1.5215398290817106	0.2646068897246626	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.45870358756746155	0.9384684002350863	0.45870358756746155	0.2683525330883865	3.607419358453221	0.2683525330883865
2100000	-8381.987253029369	-8369.829359658515	-12.157893370852781	-8369.829359658515	0.7842009643134163	-4.669659768071906	1.3613640778646652	0.2646068897246626	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	0.9384684002350863	0.5341484285156655	0.19290769214018258	3.607419358453221	0.19290769214018258
2101000	-8384.158530102153	-8371.883315942134	-12.275214160019289	-8371.883315942134	0.7697647018490454	-4.721209172431136	1.4538741410471463	0.2646068897246626	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	0.9384684002350863	0.5341484285156655	0.19290769214018258	3.607419358453221	0.19290769214018258
2102000	-8382.715660528944	-8369.648000251762	-13.067660277181181	-8369.648000251762	0.8500422034478187	-5.837422142199402	1.0572431044059343	0.2594852407387162	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	0.9384684002350863	0.5341484285156655	0.19290769214018258	3.607419358453221	0.19290769214018258
2103000	-8383.400918423065	-8369.28830978759	-14.112608635475983	-8369.28830978759	0.8569036348772753	-6.244385226470886	2.00039463270531	0.2594852407387162	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	0.9384684002350863	0.5341484285156655	0.19290769214018258	3.607419358453221	0.19290769214018258
2104000	-8383.735224112574	-8371.579194075171	-12.15603003740288	-8371.579194075171	0.69571733444765	-4.318337644785669	1.9190758182023693	0.2704947943917606	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	0.9384684002350863	0.5341484285156655	0.19290769214018258	3.607419358453221	0.19290769214018258
2105000	-8381.823900872414	-8369.813052319669	-12.010848552744505	-8369.813052319669	0.7256539729125924	-4.616695383113225	1.231888545157392	0.2704947943917606	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	1.1153824800460261	0.5341484285156655	0.19290769214018258	3.430505278642281	0.19290769214018258
2106000	-8383.176386200423	-8370.101759828212	-13.07462637221013	-8370.101759828212	0.791089383257789	-5.194638677997464	1.9966276235070761	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	1.1153824800460261	0.5341484285156655	0.19290769214018258	3.430505278642281	0.19290769214018258
2107000	-8382.617511665052	-8370.349533375555	-12.267978289498016	-8370.349533375555	0.7617851992666684	-4.675448713163731	1.4981225778320704	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	1.1153824800460261	0.5341484285156655	0.19290769214018258	3.430505278642281	0.19290769214018258
2108000	-8383.532423902725	-8371.85247009979	-11.67995380293613	-8371.85247009979	0.7077211739111049	-4.138658262259424	1.4233343480955432	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	1.1153824800460261	0.5341484285156655	0.19290769214018258	3.430505278642281	0.19290769214018258
2109000	-8381.957799012205	-8368.42985887667	-13.527940135535063	-8368.42985887667	0.7852810546223074	-6.527399274954838	0.8288644399623097	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5341484285156655	1.1153824800460261	0.5341484285156655	0.19290769214018258	3.430505278642281	0.19290769214018258
2110000	-8381.019204717008	-8369.736746007493	-11.282458709514279	-8369.736746007493	0.6538190195308388	-3.5138450483704395	1.7863680220082896	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5510864314805761	1.0815064741162046	0.5510864314805761	0.20037083055369526	3.4155790018152556	0.20037083055369526
2111000	-8380.287913796488	-8368.8589278536	-11.42898594288862	-8368.8589278536	0.6836867946465803	-3.8422833847622244	1.4894226579390533	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5510864314805761	1.0815064741162046	0.5510864314805761	0.20037083055369526	3.4155790018152556	0.20037083055369526
2112000	-8378.940046376803	-8367.56973413191	-11.370312244892675	-8367.56973413191	0.6731239171155117	-3.796594718965449	1.4702166369275644	0.2731363163974379	0.3334785055267032	0.2772230569066237	0.10423779164871472	0.28506064591795843	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2113000	-8379.03916618623	-8366.557066060052	-12.48210012617845	-8366.557066060052	0.7447889610491443	-5.27743538823777	1.016577552644341	0.2731363163974379	0.33209434029085605	0.2772230569066237	0.10423779164871472	0.2864448111538056	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2114000	-8380.326601857641	-8367.697289301006	-12.629312556634764	-8367.697289301006	0.7623689675299707	-4.807935129378338	1.9142364917557966	0.2567070246370809	0.33346483887565087	0.2772230569066237	0.10423779164871472	0.2850743125690108	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2115000	-8382.460328924615	-8370.913735129106	-11.546593795509457	-8370.913735129106	0.7188412146441795	-3.757206456984029	1.8540213984209433	0.2567070246370809	0.33346483887565087	0.2772230569066237	0.10423779164871472	0.2850743125690108	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2116000	-8381.663777691188	-8369.268304753745	-12.395472937444168	-8369.268304753745	0.6956331056711924	-4.322328664330819	2.4615465987274985	0.2567070246370809	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2117000	-8387.720004159259	-8375.400251671039	-12.319752488220052	-8375.400251671039	0.7459415932715479	-4.55764303571231	1.8041719210270302	0.2567070246370809	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.5595094483024189	1.064660440472519	0.5595094483024189	0.20037083055369526	3.4155790018152556	0.20037083055369526
2118000	-8388.668314663115	-8376.371634927296	-12.29667973581941	-8376.371634927296	0.8250545447390564	-4.572036817115805	1.7565274828387163	0.2460242504313541	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.568451059920667	1.0467772172360228	0.568451059920667	0.20037083055369526	3.4155790018152556	0.20037083055369526
2119000	-8389.123504915873	-8373.383632579473	-15.739872336400852	-8373.383632579473	0.734687395457609	-7.3955811639602995	3.261219362910623	0.2460242504313541	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2120000	-8389.04027834332	-8375.441932722404	-13.59834562091541	-8375.441932722404	0.7402424792007768	-5.43922742649035	2.7109351842671257	0.2460242504313541	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2121000	-8388.012511542103	-8374.894392227872	-13.118119314231826	-8374.894392227872	0.8751175149413022	-5.553903967402655	1.496323565572105	0.2460242504313541	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2122000	-8388.198016477816	-8372.170449708285	-16.027566769530697	-8372.170449708285	0.933654307486516	-7.9843033025802495	2.414807051835989	0.2460242504313541	0.3267013259492127	0.28398656983306186	0.10423779164871472	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2123000	-8386.318601752306	-8376.101191758604	-10.217409993701462	-8376.101191758604	0.5945938915057191	-2.4493631818314348	1.720105734617452	0.31039668868439174	0.3267013259492127	0.29447525468691266	0.09374910679486395	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2124000	-8386.416007823182	-8374.386626520807	-12.02938130237396	-8374.386626520807	0.6913971576985867	-4.038371373388109	2.149300502606347	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2125000	-8386.208350015371	-8374.277464058321	-11.930885957049565	-8374.277464058321	0.7244485816856545	-4.392755795725136	1.366964325005986	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2126000	-8390.364529828026	-8379.152953076742	-11.211576751283307	-8379.152953076742	0.6946150830860734	-3.424114997322208	1.7538027112853112	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2127000	-8386.980554096706	-8376.679610168534	-10.30094392817318	-8376.679610168534	0.5675127622418225	-2.365315691279575	2.033627412669208	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2585545200196666	0.568451059920667	0.20037083055369526	3.2038016990316116	0.20037083055369526
2128000	-8386.924029611697	-8374.95257161308	-11.971457998616845	-8374.95257161308	0.6114921095364141	-3.613366689016657	3.1007340849446234	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2179968116826427	0.568451059920667	0.2206496847222072	3.2038016990316116	0.2206496847222072
2129000	-8386.383154684627	-8375.258001536607	-11.125153148019438	-8375.258001536607	0.6498853747486936	-3.2839900544973832	1.8504793794028525	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2130000	-8387.48770501236	-8375.921058968712	-11.56664604364801	-8375.921058968712	0.6868476647662763	-4.086369116712399	1.2901496329242008	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2131000	-8389.047647095245	-8376.258055042834	-12.789592052411734	-8376.258055042834	0.8508434101957225	-5.033651209705664	1.6994223163862014	0.31039668868439174	0.31028955763630456	0.29447525468691266	0.1101608751077721	0.2850743125690108	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2132000	-8386.504870921452	-8376.191477807473	-10.31339311397869	-8376.191477807473	0.5939684786956335	-2.547939194852586	1.7156546533582924	0.31039668868439174	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2133000	-8390.254303128571	-8378.863566187629	-11.390736940942283	-8378.863566187629	0.6515237746035861	-4.001738716058791	1.1776262620114595	0.31039668868439174	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2134000	-8387.148821749191	-8376.459146068717	-10.689675680475206	-8376.459146068717	0.6138990298345837	-2.8629627303337415	1.8537854607054292	0.2941600103008106	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.2479150148002817	3.1492710388754626	0.2479150148002817
2135000	-8382.525565916983	-8370.299484689687	-12.22608122729594	-8370.299484689687	0.7666328862325318	-4.331718664844274	1.983409471879401	0.2941600103008106	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.19977416110840945	3.245552746259207	0.19977416110840945
2136000	-8386.538552859134	-8370.47362659986	-16.0649262592735	-8370.47362659986	0.7898530715663025	-7.633618723030237	3.390208987965254	0.2941600103008106	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.19977416110840945	3.245552746259207	0.19977416110840945
2137000	-8385.982636908362	-8373.455188922371	-12.527447985990042	-8373.455188922371	0.7377414786251811	-4.6760848659792025	1.9355622071795426	0.27560348434410525	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.19977416110840945	3.245552746259207	0.19977416110840945
2138000	-8384.846858318295	-8373.232477235488	-11.614381082806764	-8373.232477235488	0.6690429769098978	-3.7813800102122124	1.9003776366859326	0.27560348434410525	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.19977416110840945	3.245552746259207	0.19977416110840945
2139000	-8381.348686870488	-8368.885245779484	-12.463441091003833	-8368.885245779484	0.7226934386955994	-5.332863452463298	0.9416569359194318	0.27560348434410525	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.2179968116826427	0.568451059920667	0.19977416110840945	3.245552746259207	0.19977416110840945
2140000	-8384.34856011768	-8372.612636934535	-11.735923183145248	-8372.612636934535	0.7146075718382919	-4.242535788348691	1.353435913676745	0.27560348434410525	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.568451059920667	1.3539362535471555	0.568451059920667	0.13180444017615311	3.245552746259207	0.13180444017615311
2141000	-8389.522187949242	-8376.31008866879	-13.212099280452431	-8376.31008866879	0.8041058350122225	-5.414595491513347	1.8341590461356485	0.27560348434410525	0.31809348931209713	0.29028942727660667	0.1101608751077721	0.2814562083035242	0.5475692191802132	1.3539362535471555	0.5475692191802132	0.17740024102130808	3.1961248260498047	0.17740024102130808
2142000	-8386.000015885122	-8374.162765800826	-11.837250084296693	-8374.162765800826	0.7369948061549036	-4.345957129604782	1.3256869001104639	0.29423181758407974	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5692542698287588	1.3539362535471555	0.5692542698287588	0.17740024102130808	3.1527547247527137	0.17740024102130808
2143000	-8388.60781078659	-8374.501950455126	-14.10586033146529	-8374.501950455126	0.7891324995070322	-5.959933268986818	2.5497488146690888	0.29423181758407974	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5692542698287588	1.3539362535471555	0.5692542698287588	0.17740024102130808	3.1527547247527137	0.17740024102130808
2144000	-8382.671061473178	-8371.286340493263	-11.384720979915087	-8371.286340493263	0.6467959143025439	-4.029685218747884	1.149367460855026	0.30072720778868683	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5692542698287588	1.3539362535471555	0.5692542698287588	0.23603220830784194	3.035490790179646	0.23603220830784194
2145000	-8391.507026466712	-8379.910944192567	-11.596082274145692	-8379.910944192567	0.6567713076295597	-3.8016883765478418	1.7831389841448946	0.30072720778868683	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.23603220830784194	3.035490790179646	0.23603220830784194
2146000	-8388.628379364402	-8376.31212343226	-12.316255932141528	-8376.31212343226	0.7734018975168727	-4.404107208215998	2.0057642022776534	0.30072720778868683	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.23603220830784194	3.035490790179646	0.23603220830784194
2147000	-8384.640352246557	-8373.43638136445	-11.203970882106415	-8373.43638136445	0.6174098745127719	-2.9809899687035406	2.7358376647792904	0.30072720778868683	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.23603220830784194	3.035490790179646	0.23603220830784194
2148000	-8387.42733721641	-8376.037606703008	-11.389730513400652	-8376.037606703008	0.65156397936077	-3.2718148573564076	2.4633937043384937	0.30072720778868683	0.31809348931209713	0.29265360393953305	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.2750284046006024	2.957498397594125	0.2750284046006024
2149000	-8392.887901646129	-8381.482340960736	-11.405560685393235	-8381.482340960736	0.6177484389550311	-4.143408348468664	1.0474277514992143	0.30072720778868683	0.34529816791508877	0.2654489253365414	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.2750284046006024	2.957498397594125	0.2750284046006024
2150000	-8390.90269152335	-8379.987009122444	-10.91568240090617	-8379.987009122444	0.6508607989662797	-3.1538189642163057	1.7261083212992607	0.30072720778868683	0.34529816791508877	0.2654489253365414	0.10779669844484573	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.2750284046006024	2.957498397594125	0.2750284046006024
2151000	-8399.199392205584	-8387.60441940502	-11.594972800565964	-8387.60441940502	0.7038185214845457	-3.9861808484119208	1.4812550547518122	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10809253275137717	0.2814562083035242	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.2750284046006024	2.957498397594125	0.2750284046006024
2152000	-8390.117948630714	-8378.711235711335	-11.40671291937906	-8378.711235711335	0.6322159911786791	-3.34324555222881	2.333029544765938	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10153812868288302	0.28801061237201836	0.5687535847010033	1.3549376238026665	0.5687535847010033	0.2750284046006024	2.957498397594125	0.2750284046006024
2153000	-8390.436098879612	-8379.431111384132	-11.004987495479899	-8379.431111384132	0.6540477261493071	-3.0928304946714777	2.0057807871410964	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10153812868288302	0.28801061237201836	0.5775737557715706	1.3549376238026665	0.5775737557715706	0.2662082335300352	2.957498397594125	0.2662082335300352
2154000	-8389.943199468515	-8379.36942897686	-10.573770491654827	-8379.36942897686	0.6457309862023266	-2.5974203214817777	2.13861380778524	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10153812868288302	0.28801061237201836	0.5775737557715706	1.3549376238026665	0.5775737557715706	0.2662082335300352	2.957498397594125	0.2662082335300352
2155000	-8390.35222459473	-8379.298527526784	-11.053697067946409	-8379.298527526784	0.6597241430800193	-3.309189913516406	1.6964289134322101	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10153812868288302	0.28801061237201836	0.5775737557715706	1.3549376238026665	0.5775737557715706	0.2662082335300352	2.957498397594125	0.2662082335300352
2156000	-8391.838456507705	-8381.911738529905	-9.926717977800674	-8381.911738529905	0.5834269655243216	-2.041991934994654	1.9515604107268414	0.30072720778868683	0.34529816791508877	0.26515309103000995	0.10153812868288302	0.28801061237201836	0.6187275090956503	1.272630117154507	0.6187275090956503	0.2662082335300352	2.957498397594125	0.2662082335300352
2157000	-8389.96079406415	-8379.003537812538	-10.957256251612488	-8379.003537812538	0.6596337281184208	-3.022143555579506	2.069419800689527	0.29241562538106475	0.34529816791508877	0.27126504426345666	0.10153812868288302	0.28189865913857165	0.6187275090956503	1.272630117154507	0.6187275090956503	0.2662082335300352	2.957498397594125	0.2662082335300352
2158000	-8388.608542978649	-8377.409516778818	-11.199026199830996	-8377.409516778818	0.6597039868975627	-3.546703649001373	1.5600298565447945	0.29241562538106475	0.34529816791508877	0.27126504426345666	0.10153812868288302	0.28189865913857165	0.6187275090956503	1.272630117154507	0.6187275090956503	0.2581911709101524	2.9735325228338905	0.2581911709101524
2159000	-8388.240512055734	-8376.882135854894	-11.358376200840866	-8376.882135854894	0.6586939235759931	-3.3501274416531865	2.2262544605650985	0.29241562538106475	0.34529816791508877	0.27126504426345666	0.10153812868288302	0.28189865913857165	0.6187275090956503	1.272630117154507	0.6187275090956503	0.2581911709101524	2.9735325228338905	0.2581911709101524
2160000	-8390.333663367024	-8379.84675446055	-10.486908906474364	-8379.84675446055	0.6072011476645383	-2.4024220404122425	2.402377042703677	0.29241562538106475	0.34529816791508877	0.27126504426345666	0.10153812868288302	0.28189865913857165	0.6187275090956503	1.272630117154507	0.6187275090956503	0.2581911709101524	2.9735325228338905	0.2581911709101524
2161000	-8394.599929338203	-8383.878006533938	-10.721922804265763	-8383.878006533938	0.6142406659629189	-2.6682307100851355	2.351973316791085	0.28285404981579404	0.34529816791508877	0.27126504426345666	0.10153812868288302	0.28189865913857165	0.6187275090956503	1.3029583631011756	0.6187275090956503	0.24302704793681804	2.9735325228338905	0.24302704793681804
